,paper_name,available_link,year,pdf_availability
294,"Ashton Anderson, Daniel Huttenlocher, Jon Kleinberg and Jure Leskovec. 2012. Discovering value from community activity on focused question answering sites: a case study of Stack Overflow. In ACM SIGKDD International Conference on Knowledge Discovery and Data Mining   ",http://cs.stanford.edu/people/jure/pubs/sof-kdd12.pdf,2012,Yes
295,"Alberto Bacchelli, Luca Ponzanelli and Michele Lanza. 2012. Harnessing Stack Overflow for the IDE. In 2012 Third International Workshop on Recommendation Systems for Software Engineering (RSSE). IEEE, pages 26-30. ",http://dx.doi.org/10.1109/RSSE.2012.6233404,2012,No
296,"Alberto Bacchelli, Luca Ponzanelli and Michele Lanza. 2012. Harnessing Stack Overflow for the IDE. In 2012 Third International Workshop on Recommendation Systems for Software Engineering (RSSE). IEEE, pages 26-30. ","http://scholar.google.nl/scholar.bib?q=info:TC_b_AuILrQJ:scholar.google.com/&output=citation&hl=nl&as_sdt=0,5&ct=citation&cd=0",2012,No
297,"Alberto Bacchelli, Luca Ponzanelli and Michele Lanza. 2012. Harnessing Stack Overflow for the IDE. In 2012 Third International Workshop on Recommendation Systems for Software Engineering (RSSE). IEEE, pages 26-30. ",http://www.inf.usi.ch/faculty/lanza/Downloads/Bacc2012b.pdf,2012,Yes
298,"Anton Barua, Stephen W. Thomas and Ahmed E. Hassan. 2012. What are developers talking about? An analysis of topics and trends in Stack Overflow. In Empirical Software Engineering  ",http://sailhome.cs.queensu.ca/replication/stackoverflow/,2012,No
299,"Anton Barua, Stephen W. Thomas and Ahmed E. Hassan. 2012. What are developers talking about? An analysis of topics and trends in Stack Overflow. In Empirical Software Engineering  ",http://sail.cs.queensu.ca/publications/pubs/Barua-2012-EMSE.pdf,2012,Yes
300,"Benjamin V. Hanrahan, Gregorio Convertino, and Les Nelson. 2012. Modeling problem difficulty and expertise in stackoverflow. In ACM 2012 Conference on Computer Supported Cooperative Work Companion (CSCW '12). ACM, pages 91-94. ",http://doi.acm.org/10.1145/2141512.2141550,2012,No
301,"Benjamin V. Hanrahan, Gregorio Convertino, and Les Nelson. 2012. Modeling problem difficulty and expertise in stackoverflow. In ACM 2012 Conference on Computer Supported Cooperative Work Companion (CSCW '12). ACM, pages 91-94. ",http://dblp.uni-trier.de/rec/bibtex/conf/cscw/HanrahanCN12,2012,No
302,"Hewijin Jiau, and Feng-Pu Yang. 2012. Facing up to the inequality of crowdsourced API documentation. In ACM SIGSOFT Software Engineering Notes. 37 (1): 1-9. ",http://dl.acm.org/citation.cfm?doid=2088883.2088892,2012,No
303,"Hewijin Jiau, and Feng-Pu Yang. 2012. Facing up to the inequality of crowdsourced API documentation. In ACM SIGSOFT Software Engineering Notes. 37 (1): 1-9. ",http://dblp.uni-trier.de/rec/bibtex/journals/sigsoft/JiauY12,2012,No
304,"Rafael Lotufo, Leonardo Passos and Krzysztof Czarnecki. 2012. Towards improving bug tracking systems with game mechanisms. In Mining Software Repositories   ",http://dx.doi.org/10.1109/MSR.2012.6224293,2012,No
305,"Rafael Lotufo, Leonardo Passos and Krzysztof Czarnecki. 2012. Towards improving bug tracking systems with game mechanisms. In Mining Software Repositories   ",http://dblp.uni-trier.de/rec/bibtex/conf/msr/LotufoPC12,2012,No
306,"Rafael Lotufo, Leonardo Passos and Krzysztof Czarnecki. 2012. Towards improving bug tracking systems with game mechanisms. In Mining Software Repositories   ",http://gsd.uwaterloo.ca/bts-game-mechanisms,2012,No
307,"Seyed Mehdi Nasehi, Jonathan Sillito, Frank Maurer and Chris Burns. 2012. What Makes a Good Code Example? A Study of Programming Q&A in StackOverflow. In IEEE International Conference on Software Maintenance (ICSM 2012). IEEE. ",http://doi.ieeecomputersociety.org/10.1109/ICSM.2012.6405249,2012,No
308,"Seyed Mehdi Nasehi, Jonathan Sillito, Frank Maurer and Chris Burns. 2012. What Makes a Good Code Example? A Study of Programming Q&A in StackOverflow. In IEEE International Conference on Software Maintenance (ICSM 2012). IEEE. ",http://dblp.uni-trier.de/rec/bibtex/conf/icsm/NasehiSMB12,2012,No
309,"Seyed Mehdi Nasehi, Jonathan Sillito, Frank Maurer and Chris Burns. 2012. What Makes a Good Code Example? A Study of Programming Q&A in StackOverflow. In IEEE International Conference on Software Maintenance (ICSM 2012). IEEE. ",http://ase.cpsc.ucalgary.ca/uploads/Publications/WhatMakeAGoodExample-ICSM2012.pdf,2012,Yes
310,"Aditya Pal, F. Maxwell Harper and Joseph A. Konstan. 2012. Exploring Question Selection Bias to Identify Experts and Potential Experts in Community Question Answering. In ACM Trans. Inf. Syst. , vol. 30, no. 2, pages 10. ",http://doi.acm.org/10.1145/2180868.2180872,2012,No
311,"Aditya Pal, F. Maxwell Harper and Joseph A. Konstan. 2012. Exploring Question Selection Bias to Identify Experts and Potential Experts in Community Question Answering. In ACM Trans. Inf. Syst. , vol. 30, no. 2, pages 10. ",http://dblp.uni-trier.de/rec/bibtex/journals/tois/PalHK12,2012,No
312,"Aditya Pal, F. Maxwell Harper and Joseph A. Konstan. 2012. Exploring Question Selection Bias to Identify Experts and Potential Experts in Community Question Answering. In ACM Trans. Inf. Syst. , vol. 30, no. 2, pages 10. ",http://www-users.cs.umn.edu/~apal/res/tois12_expertidentification.pdf,2012,Yes
313,"Aditya Pal, Shuo Chang, and Joseph A. Konstan. 2012. Evolution of Experts in Question Answering Communities. In 6th International AAAI Conference on Weblogs and Social Media. ",http://www.aaai.org/ocs/index.php/ICWSM/ICWSM12/paper/view/4653,2012,No
314,"Aditya Pal, Shuo Chang, and Joseph A. Konstan. 2012. Evolution of Experts in Question Answering Communities. In 6th International AAAI Conference on Weblogs and Social Media. ",http://dblp.uni-trier.de/rec/bibtex/conf/icwsm/PalCK12,2012,No
315,"Aditya Pal, Shuo Chang, and Joseph A. Konstan. 2012. Evolution of Experts in Question Answering Communities. In 6th International AAAI Conference on Weblogs and Social Media. ",http://www-users.cs.umn.edu/~apal/res/icwsm12_expertevolution.pdf,2012,Yes
316,"Chris Parnin, Christoph Treude, Lars Grammel, and Margaret-Anne Storey. 2012. Crowd documentation: Exploring the coverage and the dynamics of API discussions on Stack Overflow. Georgia Tech Technical Report GIT-CS-12-05. ",http://www.cc.gatech.edu/~vector/papers/CrowdDoc-GIT-CS-12-05.pdf,2012,Yes
317,"Fatemeh Riahi. 2012. Finding expert users in community question answering services using topic models, Master's Thesis, Dalhousie University, Halifax, Nova Scotia. ",http://dalspace.library.dal.ca/bitstream/handle/10222/14580/Riahi%2c%20Fatemeh%2c%20MSc%2c%20CS%2c%20February%202012.pdf,2012,Yes
318,"Leif Singer, Fernando Figueira Filho, Brendan Cleary, Christoph Treude, Margaret-Anne Storey, and Kurt Schneider. 2012. Mutual assessment in the social programmer ecosystem: an empirical investigation of developer profile aggregators. Technical report, University of Hannover, Germany. ",http://leif.me/papers/MutualAssessment-DCS-347-IR.pdf,2012,Yes
319,"Christoph Treude, Fernando Figueira Filho, Brendan Cleary, and Margaret-Anne Storey. 2012. Programming in a socially networked world: the evolution of the social programmer. In Future of Collaborative Software Development Workshop. ",http://ctreude.files.wordpress.com/2012/01/programming_in_a_socially_networked_world.pdf,2012,Yes
320,"Bogdan Vasilescu, Andrea Capiluppi and Alexander Serebrenik. 2012. Gender, representation and online participation: A quantitative study of StackOverflow. In 2012 ASE/IEEE International Conference on Social Informatics. IEEE, pages 332-338. ",http://dx.doi.org/10.1109/SocialInformatics.2012.81,2012,No
321,"Bogdan Vasilescu, Andrea Capiluppi and Alexander Serebrenik. 2012. Gender, representation and online participation: A quantitative study of StackOverflow. In 2012 ASE/IEEE International Conference on Social Informatics. IEEE, pages 332-338. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2012,No
322,"Bogdan Vasilescu, Andrea Capiluppi and Alexander Serebrenik. 2012. Gender, representation and online participation: A quantitative study of StackOverflow. In 2012 ASE/IEEE International Conference on Social Informatics. IEEE, pages 332-338. ",http://www.win.tue.nl/~bvasiles/papers/socinfo12.pdf,2012,Yes
323,"Jakob Voß. 2012. Linking Folksonomies to Knowledge Organization Systems. In 6th Conference on Metadata and Semantics Research (MTSR '12). Springer, pages 89-97. ",http://dx.doi.org/10.1007/978-3-642-35233-1_9,2012,No
324,"Jakob Voß. 2012. Linking Folksonomies to Knowledge Organization Systems. In 6th Conference on Metadata and Semantics Research (MTSR '12). Springer, pages 89-97. ",http://jakobib.github.com/mtsr2012/paper.html,2012,No
325,"Jakob Voß. 2012. Linking Folksonomies to Knowledge Organization Systems. In 6th Conference on Metadata and Semantics Research (MTSR '12). Springer, pages 89-97. ",http://jakobib.github.com/mtsr2012/paper.pdf,2012,Yes
326,"Jakob Voß. 2012. Linking Folksonomies to Knowledge Organization Systems. In 6th Conference on Metadata and Semantics Research (MTSR '12). Springer, pages 89-97. ",http://de.slideshare.net/nichtich/linking-folksonomies-to-knowledge-organization-systems,2012,No
327,"Alexey Zagalsky, Ohad Barzilay, and Amiram Yehudai. 2012. Example overflow: Using social media for code recommendation. In Third International Workshop on Recommendation Systems for Software Engineering (RSSE 2012). IEEE, pages 38-42. ",http://dx.doi.org/10.1109/RSSE.2012.6233407,2012,No
328,"Alexey Zagalsky, Ohad Barzilay, and Amiram Yehudai. 2012. Example overflow: Using social media for code recommendation. In Third International Workshop on Recommendation Systems for Software Engineering (RSSE 2012). IEEE, pages 38-42. ",http://alexeyza.com/pdf/rsse12.pdf,2012,Yes
329,"Yla Tausczik and James Pennebaker. 2011. Predicting the Perceived Quality of Online Mathematics Contributions from Users' Reputations In Proceedings of the SIGCHI Conference on Human Factors in Computing Systems. ACM, pages 1885--1888. ",http://dx.doi.org/10.1145/1978942.1979215,2011,No
330,"Yla Tausczik and James Pennebaker. 2011. Predicting the Perceived Quality of Online Mathematics Contributions from Users' Reputations In Proceedings of the SIGCHI Conference on Human Factors in Computing Systems. ACM, pages 1885--1888. ",https://gist.github.com/bvasiles/4987059#file-stackoverflow-bib,2011,No
331,"Yla Tausczik and James Pennebaker. 2011. Predicting the Perceived Quality of Online Mathematics Contributions from Users' Reputations In Proceedings of the SIGCHI Conference on Human Factors in Computing Systems. ACM, pages 1885--1888. ",http://www.cs.cmu.edu/%7Eylataus/files/TausczikPennebaker2011.pdf,2011,Yes
332,"Zainab Zolaktaf, Fatemeh Riahi, Mahdi Shafiei, Evangelos Milios, 2011. Modeling Community Question Answering archives. In Workshop on Computational Social Science and the Wisdom of Crowds, Neural Information Processing Systems, December 17, 2011, Sierra Nevada, Spain. ",https://web.cs.dal.ca/%7Eeem/cvWeb/bib/2011-Zolaktaf-NIPS.bib,2011,No
333,"Zainab Zolaktaf, Fatemeh Riahi, Mahdi Shafiei, Evangelos Milios, 2011. Modeling Community Question Answering archives. In Workshop on Computational Social Science and the Wisdom of Crowds, Neural Information Processing Systems, December 17, 2011, Sierra Nevada, Spain. ",https://web.cs.dal.ca/%7Eeem/cvWeb/pubs/2011-Zolaktaf-NIPS.pdf,2011,Yes
334,"Lena Mamykina, Bella Manoim, Manas Mittal, George Hripcsak, and Björn Hartmann. 2011. Design lessons from the fastest q&a site in the west. In 2011 Annual Conference on Human Factors in Computing Systems (CHI '11). ACM, pages 2857-2866. ",http://dx.doi.org/10.1145/1978942.1979366,2011,No
335,"Lena Mamykina, Bella Manoim, Manas Mittal, George Hripcsak, and Björn Hartmann. 2011. Design lessons from the fastest q&a site in the west. In 2011 Annual Conference on Human Factors in Computing Systems (CHI '11). ACM, pages 2857-2866. ",http://dblp.uni-trier.de/rec/bibtex/conf/chi/MamykinaMMHH11,2011,No
336,"Lena Mamykina, Bella Manoim, Manas Mittal, George Hripcsak, and Björn Hartmann. 2011. Design lessons from the fastest q&a site in the west. In 2011 Annual Conference on Human Factors in Computing Systems (CHI '11). ACM, pages 2857-2866. ",http://bid.berkeley.edu/files/papers/mamykina-stackoverflow-chi2011.pdf,2011,Yes
337,"Toby Osbourn. 2011. Getting the most out of the web. IEEE Software, vol. 28, no. 1, pages 96. ",http://doi.ieeecomputersociety.org/10.1109/MS.2011.6,2011,No
338,"Toby Osbourn. 2011. Getting the most out of the web. IEEE Software, vol. 28, no. 1, pages 96. ",http://dblp.uni-trier.de/rec/bibtex/journals/software/Osbourn11,2011,No
339,"Aditya Pal, Rosta Farzan, Joseph A. Konstan and Robert E. Kraut. 2011. Early detection of potential experts in question answering communities. In 19th International Conference on User Modeling, Adaption and Personalization (UMAP'11). Springer, pages 231-242. ",http://dx.doi.org/10.1007/978-3-642-22362-4_20,2011,No
340,"Aditya Pal, Rosta Farzan, Joseph A. Konstan and Robert E. Kraut. 2011. Early detection of potential experts in question answering communities. In 19th International Conference on User Modeling, Adaption and Personalization (UMAP'11). Springer, pages 231-242. ",http://dblp.uni-trier.de/rec/bibtex/conf/um/PalFKK11,2011,No
341,"Aditya Pal, Rosta Farzan, Joseph A. Konstan and Robert E. Kraut. 2011. Early detection of potential experts in question answering communities. In 19th International Conference on User Modeling, Adaption and Personalization (UMAP'11). Springer, pages 231-242. ",http://kraut.hciresearch.org/sites/kraut.hciresearch.org/files/open/pal11-EarlyDedtectionOfPotentialExperts.pdf,2011,Yes
342,"Chris Parnin, and Christoph Treude. Measuring API documentation on the web. 2011. In 2nd International Workshop on Web 2. 0 for Software Engineering (Web2SE’11), ACM, pages 25–30. ",http://dx.doi.org/10.1145/1984701.1984706,2011,No
343,"Chris Parnin, and Christoph Treude. Measuring API documentation on the web. 2011. In 2nd International Workshop on Web 2. 0 for Software Engineering (Web2SE’11), ACM, pages 25–30. ",http://researchr.org/publication/ParninTreude2011/bibtex,2011,No
344,"Chris Parnin, and Christoph Treude. Measuring API documentation on the web. 2011. In 2nd International Workshop on Web 2. 0 for Software Engineering (Web2SE’11), ACM, pages 25–30. ",http://www.cc.gatech.edu/%7Evector/papers/webdocumentation.pdf,2011,Yes
345,"Nidhi Raj, Lipika Dey, and Bhakti Gaonkar. 2011. Expertise prediction for social network platforms to encourage knowledge sharing. In 2011 IEEE/WIC/ACM International Conferences on Web Intelligence and Intelligent Agent Technology, Vol. 1. IEEE, pages 380-383. ",http://dx.doi.org/10.1109/WI-IAT.2011.93,2011,No
346,"Nidhi Raj, Lipika Dey, and Bhakti Gaonkar. 2011. Expertise prediction for social network platforms to encourage knowledge sharing. In 2011 IEEE/WIC/ACM International Conferences on Web Intelligence and Intelligent Agent Technology, Vol. 1. IEEE, pages 380-383. ",http://dblp.uni-trier.de/rec/bibtex/conf/webi/RajDG11,2011,No
347,Daniel Schall and Florian Skopik: An analysis of the structure and dynamics of large-scale Q/A communities. ADBIS'11 15th International Conference on Advances in Databases and Information Systems. ,http://dx.doi.org/10.1007/978-3-642-23737-9_21,2011,No
348,Daniel Schall and Florian Skopik: An analysis of the structure and dynamics of large-scale Q/A communities. ADBIS'11 15th International Conference on Advances in Databases and Information Systems. ,http://dblp.uni-trier.de/rec/bibtex/conf/adbis/SchallS11,2011,No
349,Daniel Schall and Florian Skopik: An analysis of the structure and dynamics of large-scale Q/A communities. ADBIS'11 15th International Conference on Advances in Databases and Information Systems. ,http://www.danielschall.at/2011_adbis_schall_skopik.pdf,2011,Yes
350,"Christoph Treude, Ohad Barzilay, and Margaret-Anne D. Storey. 2011. How do programmers ask and answer questions on the web?: NIER track. In 33rd International Conference on Software Engineering (ICSE'11), IEEE, pages 804-807. ",http://doi.acm.org/10.1145/1985793.1985907,2011,No
351,"Christoph Treude, Ohad Barzilay, and Margaret-Anne D. Storey. 2011. How do programmers ask and answer questions on the web?: NIER track. In 33rd International Conference on Software Engineering (ICSE'11), IEEE, pages 804-807. ",http://dblp.uni-trier.de/rec/bibtex/conf/icse/TreudeBS11,2011,No
352,"Christoph Treude, Ohad Barzilay, and Margaret-Anne D. Storey. 2011. How do programmers ask and answer questions on the web?: NIER track. In 33rd International Conference on Software Engineering (ICSE'11), IEEE, pages 804-807. ",http://www.cs.tau.ac.il/research/ohad.barzilay/publications/how-do-programmers-ask-and-answer-questions-on-the-web.pdf,2011,Yes
353,"Zainab Zolaktaf, Fatemeh Riahi, Mahdi Shaﬁei, and Evangelos Milios. Modeling community question-answering archives. Technical report, Faculty of Computer Science, Dalhousie University, Canada. ",http://web.cs.dal.ca/%7Eeem/cvWeb/pubs/2011-Zolaktaf-NIPS.pdf,2011,Yes
354,"Barthélémy Dagenais and Martin P. Robillard. 2010, Creating and evolving developer documentation: understanding the decisions of open source contributors In 18th ACM SIGSOFT International Symposium on Foundations of Software Engineering (FSE '10), ACM, pages 127-136. ",http://doi.acm.org/10.1145/1882291.1882312,2010,No
355,"Barthélémy Dagenais and Martin P. Robillard. 2010, Creating and evolving developer documentation: understanding the decisions of open source contributors In 18th ACM SIGSOFT International Symposium on Foundations of Software Engineering (FSE '10), ACM, pages 127-136. ",http://dblp.uni-trier.de/rec/bibtex/conf/sigsoft/DagenaisR10,2010,No
356,"Barthélémy Dagenais and Martin P. Robillard. 2010, Creating and evolving developer documentation: understanding the decisions of open source contributors In 18th ACM SIGSOFT International Symposium on Foundations of Software Engineering (FSE '10), ACM, pages 127-136. ",http://delivery.acm.org/10.1145/1890000/1882312/p127-dagenais.pdf?ip=130.15.219.132&acc=ACTIVE%20SERVICE&CFID=145616248&CFTOKEN=39765577&__acm__=1345768338_481f53f7c1a89f55e25de627fb9eb134,2010,No
357,"Ravi Kumar, Yury Lifshits, and Andrew Tomkins. 2010. Evolution of two-sided markets. In 3rd ACM International Conference on Web Search and Data Mining (WSDM '10). ACM, pages 311-320. ",http://dx.doi.org/10.1145/1718487.1718526,2010,No
358,"Ravi Kumar, Yury Lifshits, and Andrew Tomkins. 2010. Evolution of two-sided markets. In 3rd ACM International Conference on Web Search and Data Mining (WSDM '10). ACM, pages 311-320. ",http://dblp.uni-trier.de/rec/bibtex/conf/wsdm/KumarLT10,2010,No
359,"Ravi Kumar, Yury Lifshits, and Andrew Tomkins. 2010. Evolution of two-sided markets. In 3rd ACM International Conference on Web Search and Data Mining (WSDM '10). ACM, pages 311-320. ",http://www.tomkinshome.com/site_media/papers/papers/KLT10.pdf,2010,Yes
360,"Ravi Kumar, Yury Lifshits, and Andrew Tomkins. 2010. Evolution of two-sided markets. In 3rd ACM International Conference on Web Search and Data Mining (WSDM '10). ACM, pages 311-320. ",http://www.slideshare.net/yurylifshits/evolution-of-two-sided-markets-yury-lifshits-wsdm-2010,2010,No
361,"Hüseyin Oktay, Brian J. Taylor, and David D. Jensen. 2010. Causal discovery in social media using quasi-experimental designs. In First Workshop on Social Media Analytics (SOMA '10). ACM, pages 1-9. ",http://dx.doi.org/10.1145/1964858.1964859,2010,No
362,"Hüseyin Oktay, Brian J. Taylor, and David D. Jensen. 2010. Causal discovery in social media using quasi-experimental designs. In First Workshop on Social Media Analytics (SOMA '10). ACM, pages 1-9. ",http://doi.acm.org/10.1145/1964858.1964859,2010,No
363,"Hüseyin Oktay, Brian J. Taylor, and David D. Jensen. 2010. Causal discovery in social media using quasi-experimental designs. In First Workshop on Social Media Analytics (SOMA '10). ACM, pages 1-9. ",http://aileron.cs.umass.edu/papers/oktay-et-al-soma2010.pdf,2010,Yes
364,"Matthew J. H. Rattigan and David Jensen. 2010. Leveraging D-Separation for Relational Data Sets. In 2010 IEEE International Conference on Data Mining (ICDM '10). IEEE, pages 989-994. ",http://dx.doi.org/10.1109/ICDM.2010.142,2010,No
365,"Matthew J. H. Rattigan and David Jensen. 2010. Leveraging D-Separation for Relational Data Sets. In 2010 IEEE International Conference on Data Mining (ICDM '10). IEEE, pages 989-994. ",http://dblp.uni-trier.de/rec/bibtex/conf/icdm/RattiganJ10,2010,No
366,"Matthew J. H. Rattigan and David Jensen. 2010. Leveraging D-Separation for Relational Data Sets. In 2010 IEEE International Conference on Data Mining (ICDM '10). IEEE, pages 989-994. ",https://web.cs.umass.edu/publication/docs/2010/UM-CS-2010-071.pdf,2010,Yes
367,Erik Wilde Feeds as Query Result Serializations In arXiv:0911. 2193  ,http://arxiv.org/pdf/0911.2193v1.pdf,2009,Yes
